Sentence,Global Reporting Initiative,Integrated Reporting,Task Force on Climate-related Financial Disclosure
"We have estimated the overall 
uncertainty for our direct GHG emissions to be around 3% for 2022.",0.3775343894958496,0.3772363066673279,0.24522924423217773
[B] GHG emissions were calculated using global warming potential (GWP) factors from the IPCC's Fourth Assessment Report.,0.5629726052284241,0.3043878972530365,0.13263949751853943
"For comparison, our Scope 1 emissions would have been 51 million tonnes in 2022 if we were to use GWPs from the IPCC's 
Fifth Assessment Report.",0.5136749744415283,0.3449660539627075,0.1413588970899582
[C] GHG emissions in this table do not include carbon credits.,0.5204542279243469,0.24089175462722778,0.23865404725074768
[D] We estimated the uncertainty of our 2022 Scope 2 GHG emissions to be around 7%.,0.49424970149993896,0.28832972049713135,0.21742050349712372
"|Q More in this report Managing greenhouse gas emissions | Our Powering Progress targets | Letter from the CEO | Performance overview
@ More on Shell websites Our strategy: Powering Progress | Our climate target | Our climate target: frequently asked questions
Managing greenhouse gas emissions
Greenhouse gas emissions
Greenhouse gas emissions performance
In 2022, our total combined Scope 1 and 2 absolute greenhouse gas emissions (from assets and activities under our operational control) were 
58 million tonnes on a CO2 equivalent basis, a 15% reduction compared with 2021 and a 30% reduction compared with 2016, the base year.",0.48800086975097656,0.3229151964187622,0.189083993434906
"Our Scope 3 emissions from energy products included in our net carbon intensity were 1,174 million tonnes of CO2 equivalent.",0.5553973317146301,0.2467050850391388,0.19789767265319824
"Our direct (Scope 1) greenhouse gas emissions decreased from 60 million tonnes of CO2 equivalent in 2021 to 51 million tonnes of CO2 
equivalent in 2022.",0.4195382595062256,0.34483206272125244,0.23562972247600555
"Direct greenhouse gas emissions
Million tonnes CO2 equivalent
100
0 -
13 14 15 16 17 18 19 20 21 22
The reduction was achieved by divestments in 2021 and 2022 (including the Deer Park and Puget Sound refineries in the USA); the handover of 
operations in OML11 in Nigeria in 2022; the shutdown or conversion of existing assets, including the shutdown of some units at the Shell Energy 
and Chemicals Park Singapore; and greenhouse gas abatement projects and the purchase of renewable electricity.",0.3694251775741577,0.3592456579208374,0.2713291049003601
"These decreases were partly 
offset by the commissioning of Shell Polymers Monaca, our new polyethylene production facility, in the USA.",0.51714688539505,0.2928970456123352,0.18995608389377594
"In 2022, we implemented a variety of measures to reduce the energy use and increase the energy efficiency of our operations.",0.3705886900424957,0.3335038721561432,0.2959073781967163
"Examples of 
some of the principal measures taken in 2022 are listed in our 2022 Annual Report.",0.3692777156829834,0.33570781350135803,0.29501447081565857
25 Shell Sustainability Report 2022,0.7572278380393982,0.1255577802658081,0.1172143891453743
"Sustainability at Achieving net-
Shell Our core values zero emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Scope 1 and Scope 2 greenhouse gas emissions changes from 2016 to 2021 and from 2021 to 2022
Million tonnes carbon dioxide equivalent (CO2e)
90------------------5.0
2016 2021 2022
a ■ Emissions [A] 
b ■ Acquisitions 
c ■ Divestmentsd  Reduction activities and purchased renewable electricity [B] [C] [D] [E] 
e ■ Change in output [F]
f  Other
[A] Total Scope 1 and Scope 2 emissions, rounded to the closest million tonnes.",0.6125445365905762,0.20631368458271027,0.18114177882671356
Scope 2 emissions were calculated using the market-based method.,0.6311225891113281,0.2100888341665268,0.1587885469198227
"[B] In addition to reductions from GHG abatement and energy efficiency projects, this category also includes reductions from the permanent shutdown of the Convent and Tabangao refineries 
and the impact of transformational activities at our Shell Energy and Chemicals Park in Singapore.",0.5614022016525269,0.2792110741138458,0.15938672423362732
[C] Excludes 5.80 million tonnes of CO2 captured and sequestered by the Shell-operated Quest CCS facility in Canada in 2016-2021.,0.4213196337223053,0.397780179977417,0.1809002012014389
"Scope 1 and 2 GHG emissions from operating Quest are 
included in our total emissions.",0.8740479350090027,0.07333417981863022,0.05261782929301262
[D] Excludes 0.97 million tonnes of CO2 captured and sequestered by the Shell-operated Quest CCS facility in Canada in 2022.,0.4212152361869812,0.39745259284973145,0.18133218586444855
"Scope 1 and 2 GHG emissions from operating Quest are 
included in our total emissions.",0.8740479350090027,0.07333417981863022,0.05261782929301262
"[E] Of the 2,010 thousand tonnes of reduction activities and purchased renewable electricity in 2022, around 80 thousand tonnes related to purchased renewable electricity.",0.4467191696166992,0.3879144489765167,0.1653663069009781
"[F] Change in output relates to changes in production levels, including those resulting from shutdowns and turnarounds as well as production from new facilities.",0.4845532178878784,0.3012131154537201,0.21423368155956268
"Our indirect greenhouse gas emissions associated with imported energy (Scope 2, consolidated using the operational control boundary) 
decreased from 8 million tonnes of CO2 equivalent in 2021 to 7 million tonnes of CO2 equivalent in 2022 (using the market-based method), in 
part, due to divestments.",0.5588697195053101,0.22774851322174072,0.2133818417787552
We undertake external verification of our greenhouse gas emissions annually by LRQA.,0.648520827293396,0.18922004103660583,0.16225914657115936
"Our Scope 1 and 2 greenhouse gas emissions from 
assets and activities under our operational control and the emissions associated with the use of our energy products (Scope 3) included in our 
net carbon intensity have been verified to a level of limited assurance.",0.586606502532959,0.22559629380702972,0.18779712915420532
"Limited assurance means nothing has come to the verifier's attention that 
would indicate the greenhouse gas data and information, as presented in the Greenhouse Gas Statement/Assertion, were not materially 
correct.",0.430141419172287,0.29661262035369873,0.27324602007865906
Read our most recent assurance statements at www.shell.com/ghg.,0.43179193139076233,0.413131445646286,0.15507662296295166
"IQ More in this report Qur journey to achieving net zero | Delivering our climate targets
@ More on Shell websites Powering Progress - transitioning to net-zero emissions
Energy efficiency in our operations
One of the metrics we use to measure our performance is energy intensity: the amount of energy consumed for every unit of output.",0.8518261313438416,0.11520558595657349,0.03296823427081108
"Energy intensity - refining
Refinery Energy Index [A]
no
100
90 -
13 14 15 16 17 18 19 20 21 22
[A] Data are indexed to 2002, based on Solomon Associates Energy Intensity Index methodology.",0.5876143574714661,0.2690749168395996,0.1433107852935791
"The refinery energy intensity index decreased from 96.9 in 2021 to 95.6 in 2022, in part due to higher utilisation rates, notably at the Shell 
Energy and Chemicals Park Singapore and Norco refinery in the USA.",0.4909580945968628,0.3560289740562439,0.15301285684108734
26 Shell Sustainability Report 2022,0.7746462225914001,0.113642118871212,0.11171167343854904
"Sustainability at Achieving net-
Shell Our core values zero emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Energy intensity - chemical plants
Chemical energy intensity - gigajoules per tonne of production
30
0 -
13 14 15 16 17 18 19 20 21 22
Chemical steam cracker energy intensity in 2022 was 19.3 gigajoules per tonne (GJ/tonne) of high-value chemical (HVC) production, up from
18.1 GJ/tonne HVC in 2021.",0.5239759683609009,0.28359532356262207,0.19242870807647705
The increase was in part due to economic under-utilisation and less demand across our sites.,0.5878664255142212,0.2085873782634735,0.20354624092578888
"Energy intensity - upstream
(Excl.",0.5319156646728516,0.2569535970687866,0.2111307680606842
"liquefied natural gas and gas-to-liquids) - gigajoules per tonne of production
2
0 -
13 14 15 16 17 18 19 20 21 22
In 2022, the overall energy intensity for the production of oil and gas in our Upstream and Integrated Gas businesses (excluding liquefied 
natural gas and gas-to-liquids) increased from 1.14 in 2021 to 1.19.",0.41024526953697205,0.3496895730495453,0.24006515741348267
"IB More in this report Our journey to achieving net zero | Sustainability at Shell | Our standards and policies
@ More on Shell websites Our strategy: Powering Progress | Reducing methane emissions in shale oil and gas | Greenhouse gas emissions
Methane emissions
POWERING PROGRESS
We have set a target to keep our methane emissions intensity for operated oil and gas assets (including liquefied natural gas) below 0.2% 
by 2025.",0.9380775094032288,0.04971575364470482,0.01220680307596922
